Unnamed: 0,concept_name,concept_table,MICU,SICU,gap
2691,RIVAROXABAN                                                                                                                                                                                                                                                    ,adm,0.0005855143743775,0.0005004587538572,8.505562052026267e-05
2692,RIVASTIGMINE                                                                                                                                                                                                                                                   ,adm,0.0001171028748755,8.340979230954757e-05,3.369308256596205e-05
2693,RIVASTIGMINE TARTRATE                                                                                                                                                                                                                                          ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2694,RIZATRIPTAN                                                                                                                                                                                                                                                    ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2695,ROBAFEN                                                                                                                                                                                                                                                        ,adm,0.0001756543123132,8.340979230954757e-05,9.224452000371686e-05
2696,ROBAXIN                                                                                                                                                                                                                                                        ,adm,0.0013466830610683,0.0020852448077386,0.0007385617466703
2697,ROBINUL                                                                                                                                                                                                                                                        ,adm,0.0002927571871887,0.0002502293769286,4.252781026013134e-05
2698,ROBITUSSIN                                                                                                                                                                                                                                                     ,adm,0.0,0.0004170489615477,0.0004170489615477
2699,ROBITUSSIN COLD-FLU DAY                                                                                                                                                                                                                                        ,adm,0.0004098600620642,0.0004170489615477,7.188899483454177e-06
2700,ROBITUSSIN DM                                                                                                                                                                                                                                                  ,adm,0.0001171028748755,8.340979230954757e-05,3.369308256596205e-05
2701,ROBITUSSIN LONG-ACTING                                                                                                                                                                                                                                         ,adm,0.0001756543123132,0.0,0.0001756543123132
2702,ROBITUSSIN MUCUS-CHEST CONGEST                                                                                                                                                                                                                                 ,adm,0.000234205749751,0.000166819584619,6.73861651319241e-05
2703,ROBITUSSIN NIGHTTIME COUGH DM                                                                                                                                                                                                                                  ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2704,ROCALTROL                                                                                                                                                                                                                                                      ,adm,0.000936822999004,0.0008340979230954,0.0001027250759086
2706,ROCEPHIN                                                                                                                                                                                                                                                       ,adm,0.0001756543123132,0.0002502293769286,7.45750646153783e-05
2709,ROFLUMILAST                                                                                                                                                                                                                                                    ,adm,0.000234205749751,0.000166819584619,6.73861651319241e-05
2710,ROPINIROLE HCL                                                                                                                                                                                                                                                 ,adm,0.0003513086246265,0.0021686546000482,0.0018173459754217
2711,ROSUVASTATIN CALCIUM                                                                                                                                                                                                                                           ,adm,0.0008782715615663,0.0019184252231195,0.0010401536615532
2712,ROTIGOTINE                                                                                                                                                                                                                                                     ,adm,0.0001756543123132,0.0,0.0001756543123132
2713,ROXICET                                                                                                                                                                                                                                                        ,adm,0.0002927571871887,0.0004170489615477,0.0001242917743589
2715,ROXICODONE                                                                                                                                                                                                                                                     ,adm,0.0013466830610683,0.0004170489615477,0.0009296340995206
2716,ROZEREM                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2717,RPR titer,lab,5.855143743775481e-05,0.0,5.855143743775481e-05
2718,RYTHMOL                                                                                                                                                                                                                                                        ,adm,0.0001171028748755,0.0002502293769286,0.0001331265020531
2720,Respiratory Rate,lab,0.1181568007493892,0.0919175911251214,0.0262392096242677
2721,SACCHAROMYCES BOULARDII                                                                                                                                                                                                                                        ,adm,0.0,0.000166819584619,0.000166819584619
2722,SALAGEN                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2723,SALINE 4                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2724,SALINE NASAL SPRAY                                                                                                                                                                                                                                             ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2725,SALMETEROL XINAFOATE                                                                                                                                                                                                                                           ,adm,0.0001756543123132,0.0002502293769286,7.45750646153783e-05
2726,SALMON OIL                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2727,SALONPAS                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2728,SALSALATE                                                                                                                                                                                                                                                      ,adm,0.0001171028748755,8.340979230954757e-05,3.369308256596205e-05
2729,SANCTURA                                                                                                                                                                                                                                                       ,adm,0.0,0.0002502293769286,0.0002502293769286
2730,SANCTURA XR                                                                                                                                                                                                                                                    ,adm,0.0001171028748755,0.0,0.0001171028748755
2731,SANCUSO                                                                                                                                                                                                                                                        ,adm,0.0,0.000166819584619,0.000166819584619
2732,SANDOSTATIN                                                                                                                                                                                                                                                    ,adm,0.0001171028748755,0.0,0.0001171028748755
2733,SANTYL                                                                                                                                                                                                                                                         ,adm,0.0001171028748755,0.0004170489615477,0.0002999460866722
2734,SAPHRIS                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2735,SARNA                                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2736,SAVELLA                                                                                                                                                                                                                                                        ,adm,0.000234205749751,0.0,0.000234205749751
2737,SAW PALMETTO                                                                                                                                                                                                                                                   ,adm,0.0004098600620642,0.0005838685461668,0.0001740084841025
2738,SAXAGLIPTIN HCL                                                                                                                                                                                                                                                ,adm,5.855143743775481e-05,0.0003336391692381,0.0002750877318004
2739,SAXAGLIPTIN HCL/METFORMIN HCL                                                                                                                                                                                                                                  ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2740,SCOPOLAMINE                                                                                                                                                                                                                                                    ,adm,0.0003513086246265,0.0005004587538572,0.0001491501292307
2741,SELEGILINE                                                                                                                                                                                                                                                     ,adm,0.0001171028748755,0.0,0.0001171028748755
2742,SELENIUM                                                                                                                                                                                                                                                       ,adm,0.0001171028748755,0.0005838685461668,0.0004667656712913
2743,SELSUN BLUE                                                                                                                                                                                                                                                    ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2744,SELZENTRY                                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2745,SENEXON                                                                                                                                                                                                                                                        ,adm,0.0001171028748755,8.340979230954757e-05,3.369308256596205e-05
2746,SENNA                                                                                                                                                                                                                                                          ,adm,0.0015223373733816,0.0090082575694311,0.0074859201960495
2747,SENNA LAXATIVE                                                                                                                                                                                                                                                 ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2748,SENNA S                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2749,SENNA-DOCUSATE SODIUM                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2750,SENNA-S                                                                                                                                                                                                                                                        ,adm,0.000234205749751,0.000166819584619,6.73861651319241e-05
2753,SENNOSIDES                                                                                                                                                                                                                                                     ,adm,0.0008197201241285,0.0025022937692864,0.0016825736451578
2755,SENNOSIDES-DOCUSATE SODIUM                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2758,SENOKOT                                                                                                                                                                                                                                                        ,adm,0.0010539258738795,0.0010843273000241,3.0401426144531767e-05
2759,SENOKOT-S                                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2761,SENSI-CARE                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2762,SENSIPAR                                                                                                                                                                                                                                                       ,adm,0.0012295801861928,0.00183501543081,0.0006054352446171
2763,SEPTI-SOFT                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2764,SEPTRA                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2765,SEREVENT DISKUS                                                                                                                                                                                                                                                ,adm,5.855143743775481e-05,0.0002502293769286,0.0001916779394908
2767,SEROQUEL                                                                                                                                                                                                                                                       ,adm,0.0032788804965142,0.0040870798231678,0.0008081993266535
2768,SEROQUEL XR                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2769,SERTRALINE HCL                                                                                                                                                                                                                                                 ,adm,0.0024591603723857,0.0080907498540261,0.0056315894816404
2771,SEVELAMER CARBONATE                                                                                                                                                                                                                                            ,adm,0.001171028748755,0.0010843273000241,8.670144873097795e-05
2772,SEVELAMER HCL                                                                                                                                                                                                                                                  ,adm,0.0001171028748755,0.0,0.0001171028748755
2773,SILDENAFIL                                                                                                                                                                                                                                                     ,adm,0.0002927571871887,0.0002502293769286,4.252781026013134e-05
2774,SILODOSIN                                                                                                                                                                                                                                                      ,adm,0.0001756543123132,0.0,0.0001756543123132
2775,SILVADENE                                                                                                                                                                                                                                                      ,adm,0.000234205749751,0.0004170489615477,0.0001828432117967
2776,SILVER NITRATE                                                                                                                                                                                                                                                 ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2777,SILVER SULFADIAZINE                                                                                                                                                                                                                                            ,adm,0.0001171028748755,0.0002502293769286,0.0001331265020531
2778,SIMCOR                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2779,SIMETHICONE                                                                                                                                                                                                                                                    ,adm,0.0006440658118153,0.00183501543081,0.0011909496189947
2781,SIMPLY SLEEP                                                                                                                                                                                                                                                   ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2782,SIMPONI ARIA                                                                                                                                                                                                                                                   ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2784,SIMVASTATIN                                                                                                                                                                                                                                                    ,adm,0.0108905673634223,0.0267745433313647,0.0158839759679423
2787,SINECATECHINS                                                                                                                                                                                                                                                  ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2788,SINEMET 10-100                                                                                                                                                                                                                                                 ,adm,0.000234205749751,0.0005838685461668,0.0003496627964158
2789,SINEMET 25-100                                                                                                                                                                                                                                                 ,adm,0.0010539258738795,0.0007506881307859,0.0003032377430936
2790,SINEMET 25-250                                                                                                                                                                                                                                                 ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2791,SINEMET CR                                                                                                                                                                                                                                                     ,adm,0.0001171028748755,0.0,0.0001171028748755
2792,SINEQUAN                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2793,SINGULAIR                                                                                                                                                                                                                                                      ,adm,0.0048012178698958,0.0050879973308824,0.0002867794609865
2794,SIROLIMUS                                                                                                                                                                                                                                                      ,adm,0.0,0.0003336391692381,0.0003336391692381
2795,SITAGLIPTIN PHOSPHATE                                                                                                                                                                                                                                          ,adm,0.0004098600620642,0.0004170489615477,7.188899483454177e-06
2796,SKELAXIN                                                                                                                                                                                                                                                       ,adm,0.0002927571871887,8.340979230954757e-05,0.0002093473948792
2797,SLOW RELEASE IRON                                                                                                                                                                                                                                              ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2798,SLOW-MAG                                                                                                                                                                                                                                                       ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2799,SODIUM BICARBONATE                                                                                                                                                                                                                                             ,adm,0.0017565431231326,0.0021686546000482,0.0004121114769155
2806,SODIUM CHLORIDE                                                                                                                                                                                                                                                ,adm,0.000234205749751,0.0010009175077145,0.0007667117579635
2807,SODIUM CHLORIDE 0.45 %                                                                                                                                                                                                                                         ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2831,SODIUM PHOSPHATE                                                                                                                                                                                                                                               ,adm,0.000234205749751,0.0,0.000234205749751
2836,SOFOSBUVIR                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2837,SOLIFENACIN SUCCINATE                                                                                                                                                                                                                                          ,adm,0.0001756543123132,8.340979230954757e-05,9.224452000371686e-05
2838,SOLU-CORTEF                                                                                                                                                                                                                                                    ,adm,0.0001171028748755,0.000166819584619,4.971670974358553e-05
2840,SOLU-MEDROL                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2841,SOMA                                                                                                                                                                                                                                                           ,adm,0.0007611686866908,0.0005838685461668,0.0001773001405239
2842,SOMATROPIN                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2843,SORBITOL                                                                                                                                                                                                                                                       ,adm,0.0001756543123132,0.0,0.0001756543123132
2844,SOTALOL                                                                                                                                                                                                                                                        ,adm,0.0011124773113173,0.0015013762615718,0.0003888989502545
2845,SOTALOL HCL                                                                                                                                                                                                                                                    ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2846,SPIRIVA                                                                                                                                                                                                                                                        ,adm,0.0090169213654142,0.0110935023771698,0.0020765810117555
2848,SPIRONOLACTONE                                                                                                                                                                                                                                                 ,adm,0.0036301891211407,0.0085912086078834,0.0049610194867426
2850,SPIRONOLACTONE-HCTZ                                                                                                                                                                                                                                            ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2851,SPIRONOLACTONE/HYDROCHLOROTHIAZIDE                                                                                                                                                                                                                             ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2852,SPORANOX                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2853,SPRINTEC                                                                                                                                                                                                                                                       ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2854,ST. JOHN'S WORT                                                                                                                                                                                                                                                ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2855,STALEVO 100                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2856,STALEVO 200                                                                                                                                                                                                                                                    ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2857,STARLIX                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2858,STAXYN                                                                                                                                                                                                                                                         ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2859,STOOL SOFTENER                                                                                                                                                                                                                                                 ,adm,5.855143743775481e-05,0.0003336391692381,0.0002750877318004
2861,SUBLIMAZE                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2862,SUBOXONE                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0002502293769286,0.0001916779394908
2863,SUCRALFATE                                                                                                                                                                                                                                                     ,adm,0.0010539258738795,0.0007506881307859,0.0003032377430936
2864,SUDAFED                                                                                                                                                                                                                                                        ,adm,0.0001171028748755,0.000166819584619,4.971670974358553e-05
2865,SULFACETAMIDE                                                                                                                                                                                                                                                  ,adm,0.0001756543123132,0.0,0.0001756543123132
2866,SULFADIAZINE                                                                                                                                                                                                                                                   ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2867,SULFAMETHOXAZOLE-TRIMETHOPRIM                                                                                                                                                                                                                                  ,adm,0.000468411499502,0.0005004587538572,3.204725435524699e-05
2868,SULFAMETHOXAZOLE/TRIMETHOPRIM                                                                                                                                                                                                                                  ,adm,0.0,0.0002502293769286,0.0002502293769286
2869,SULFAMYLON                                                                                                                                                                                                                                                     ,adm,0.0001756543123132,8.340979230954757e-05,9.224452000371686e-05
2870,SULFASALAZINE                                                                                                                                                                                                                                                  ,adm,0.0001171028748755,8.340979230954757e-05,3.369308256596205e-05
2871,SULFAZINE                                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2872,SULINDAC                                                                                                                                                                                                                                                       ,adm,0.0,0.0004170489615477,0.0004170489615477
2873,SUMATRIPTAN                                                                                                                                                                                                                                                    ,adm,0.0001756543123132,0.0006672783384763,0.0004916240261631
2874,SUPER B COMPLEX                                                                                                                                                                                                                                                ,adm,5.855143743775481e-05,0.0003336391692381,0.0002750877318004
2875,SUPREP                                                                                                                                                                                                                                                         ,adm,0.0,0.000166819584619,0.000166819584619
2876,SUSTIVA                                                                                                                                                                                                                                                        ,adm,0.0001171028748755,0.0,0.0001171028748755
2877,SUTENT                                                                                                                                                                                                                                                         ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2878,SYMAX                                                                                                                                                                                                                                                          ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2879,SYMBICORT                                                                                                                                                                                                                                                      ,adm,0.0057380408688999,0.0087580281925024,0.0030199873236025
2880,SYMBYAX                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2881,SYMLIN                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2882,SYNALAR                                                                                                                                                                                                                                                        ,adm,0.0,0.0002502293769286,0.0002502293769286
2884,SYNTHROID                                                                                                                                                                                                                                                      ,adm,0.0103636044264826,0.014930352823409,0.0045667483969264
2885,SYSTANE                                                                                                                                                                                                                                                        ,adm,0.0002927571871887,0.0002502293769286,4.252781026013134e-05
2886,SYSTANE BALANCE                                                                                                                                                                                                                                                ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2887,SYSTANE LIQUID GEL                                                                                                                                                                                                                                             ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2888,Site,lab,0.0048597693073336,0.0098423554925266,0.0049825861851929
2895,Spontaneous Rate,lab,0.0106563616136713,0.0152639919926472,0.0046076303789758
2896,T3,lab,0.0045084606827071,0.0068396029693829,0.0023311422866757
2897,T3RU,lab,0.0030446747467632,0.0025857035615959,0.0004589711851672
2898,T4,lab,0.0088412670531009,0.0068396029693829,0.002001664083718
